"locus","slope","mid","G1","p.val1","G2","p.val2","X1","Y1","X2","Y2","c","w","sig.sd"
"27787_105.02","-0.0632054764898615","39.6628685458289","5.93175693432477","0.114978016307343","12.429227168343","0.000422666768710056","36.396278138405","0.961553601410397","42.9294589532527","0.54862079501353","-161307829.22521","167879726.479212","0.289498752182687"
"27787_105.04","0.0295092349483286","43.5017511103983","5.48957115259139","0.139263710220097","2.58930365456395","0.107587626705417","35.1600002453692","0.051792514292838","51.8435019754275","0.544109886605977","54.1917265043789","38.369412568357","0.128816364028784"
"28051_91.03","-0.193400370365668","40.1421307257898","6.66631112959821","0.083329371246709","6.67820246996516","0.0097598998227415","39.7902659992452","0.923023832853585","40.4939954523344","0.786922295988895","-3637.04426858308","7803.83842801578","0.0789523940442211"
"28051_91.01","0.016893382651779","38.8910261868498","5.65701392445056","0.129543301568499","2.7303319717657","0.0984588172058287","34.4000024935002","0.0484604004659987","43.3820498801995","0.200197563965921","91.1524340872085","104.982780383946","0.0671103156170108"
"28063_25.02","-0.00391788960917102","41.7232464525833","0.587426859583857","0.899304577535154","0.53381782664465","0.465006173667872","38.33000881506","0.921062433511507","45.1164840901066","0.894473772548506","-20816957.9258716","35560577.1484274","0.0465245074692128"
"28063_25.03","0.0115659162046558","39.5132481755348","0.656296313648561","0.883432092004648","0.536867925811407","0.463733665956509","38.3313357587267","0.076399297385118","40.6951605923429","0.103739097333207","435.43285651357","673.43090613753","0.0463791867584442"
"28078_97.02","-0.0741325545616578","40.331518001191","7.48447866417325","0.0579586055118699","21.6651168025547","3.24641464211073e-06","38.5000309865263","0.840599449690888","42.1630050158556","0.569053827603699","-78131174.1294696","76896711.9525613","0.274079328307948"
"28078_97.04","0.0340372779398343","42.1764920505263","7.32125279961225","0.0623335532793418","0.738991258887697","0.389984205572744","38.0366331324619","0.164597276768318","46.3163509685906","0.446416334020032","57.9561596641543","61.4414003743794","0.0901404666001163"
"28129_76.01","-0.00881620037827906","41.120497575183","1.88343071352923","0.596949876419826","4.80850058143006","0.0283196760864375","35.0968414178296","0.947157621661107","47.1441537325364","0.840946102274943","-742567096.781312","988798914.923896","0.102301590031675"
"28129_76.03","0.30140477484248","52.9585088319145","7.62161628652483","0.054514587407658","1.86669832429146","0.171853704031018","52.5083344667411","0.0723718998478462","53.4086831970878","0.343741306197727","67.1765883205688","41.9676988233595","0.0581812748832791"
"28133_129.03","0.0159887633937941","39.860671043386","6.36282578623116","0.0952321650721674","8.06667956879949","0.00450866626021029","34.400000364696","0.812147055129309","45.3213417220759","0.986765798035315","27.6101109121937","20.5668498411062","0.0379955963554683"
"28133_129.01","-0.0125495836487297","41.3828121441972","6.45221322196645","0.091566267600097","23.7736258224726","1.08357092831746e-06","34.4000000128841","0.175299694614003","48.3656242755102","3.69247234476929e-05","2524.54207947907","4891.63403211874","0.295657729350403"
"28184_128.03","-0.0188110758781436","38.1502415980142","5.17882025673052","0.159161675635662","5.13040535268508","0.0235102364965598","34.4208735847044","1.00611407713834","41.879609611324","0.865807227786556","-325378876.916637","504005893.839602","0.0723505681301782"
"28184_128.01","8.38252411548117","41.6871932898489","5.01092031748025","0.170999249240715","34.9676832260756","3.35223104830362e-09","41.6808434020609","0.0315547020564146","41.6935431776369","0.138010877084114","48.7101045815522","0.62941550102566","0.282988023440452"
"28208_67.04","0.0117451685509639","41.6269914264306","3.78272258400646","0.285902190243791","25.6109723248255","4.17657724627318e-07","34.4000005993203","0.648583749291571","48.8539822535408","0.818348200052932","-213365523.0693","219688265.133767","0.279875097614774"
"28208_67.02","-0.0103669270721693","40.9729641879042","3.62112549846253","0.305388985871244","25.9326906442327","3.53531202534896e-07","34.4001414775625","0.343630302413979","47.5457868982459","0.207350355021158","63.3972957015792","19.0321343560626","0.292987167373283"
"28290_21.03","-0.238957240081406","38.2956590553881","3.12395067579018","0.372906419562516","3.0676045176705","0.0798670797197316","38.1410699577098","0.908776301744012","38.4502481530663","0.834895933488276","-113288070.137061","236108230.153428","0.0558971829380137"
"28290_21.02","0.0387035876712111","38.1183754475103","3.12395059759615","0.372906431125727","2.91671632379456","0.0876660968009089","37.1640599002532","0.0912311033528511","39.0726909947674","0.165101974251379","280.260667125671","499.20582353859","0.0554392298387066"
"28345_157.03","0.0492081832482953","41.8693476722493","5.49196453950176","0.139120017606098","7.67351339362031","0.00560372404518394","35.160000036599","0.339696107059553","48.5786953078996","1.00000572292274","37.481370658903","5.59837959293953","0.143498918552828"
"28345_157.01","-0.0492554074726802","41.8701142121913","5.49194094172098","0.139121433668001","5.46212957136605","0.0194329489500085","35.1600001607874","0.661020024495137","48.5802282635952","1.2209150236988e-06","65199376.6470806","471599382.148119","0.297671416096083"
"28352_79.02","-0.018752702977792","39.6430455050677","0.211106518894102","0.975776719343583","22.4227250793916","2.18770147919489e-06","38.9000961070584","0.730922649609424","40.385994903077","0.703058030832627","-312826851.408244","338112645.22356","0.271170774741892"
"28352_79.03","0.0629115650471763","39.694426537337","0.211106661083143","0.97577669589126","0.157614065000267","0.691362756570773","39.4731064623365","0.269081662238852","39.9157466123376","0.296928846828138","241181015.27455","1024211735.46133","0.0890718892834499"
"28404_25.04","0.00849721173565213","38.8318115758918","0.641771327932929","0.886806668583084","7.09707039117155","0.00772100498014294","37.2286586823751","0.896684589765486","40.4349644694086","0.923929248927157","-189449848.194266","245925846.232375","0.0691578819698964"
"28404_25.02","-0.0153351703085509","38.592542697688","0.641787646414407","0.886802884836171","0.400909624881997","0.526619862282218","37.7041447583655","0.103334707848307","39.4809406370105","0.0760872404457532","227.154565424591","321.146702042661","0.051006078460786"
"28414_60.02","0.0455697592134049","37.4478545139197","4.19438657001275","0.241224497202832","1.4474891222564","0.228931271755725","35.2340724517365","0.707090894931457","39.6616365761029","0.908853925980746","31.6583829549205","16.1361746105722","0.0854360967033278"
"28414_60.04","-0.0451973322966992","37.4814089425276","4.21099818858314","0.239563062236258","15.9826096377194","6.39270187452468e-05","35.1600003542435","0.297900002566793","39.8028175308116","0.0880570518446204","73.8593476516308","1.18258933794212","0.191433064807662"
"28451_133.01","0.0649362776345806","47.132381308855","1.4139840090556","0.702260100530818","9.6761905503397","0.00186671268881877","45.7906696702561","0.507579200434103","48.4740929474538","0.681830719373308","-201862525.45042","704513263.381626","0.273580178418424"
"28451_133.03","-0.101972800968293","47.4452862940911","1.41398398635565","0.702260105841062","8.53494394414085","0.00348392059519731","46.5908533853348","0.492411644907904","48.2997192028474","0.318153811017175","-1470309003.16627","9916912736.7856","0.256770402227916"
"28535_68.02","10.2760969267746","45.4280589730806","4.4667183848213","0.215278212244898","1.52206936848522","0.217306604515007","45.4222569638053","0.883372033960167","45.433860982356","1.00261605332812","14.0075534094744","45.4482292915438","0.0691163528456248"
"28535_68.04","-2319020.71050717","45.4799740057215","4.49087872709544","0.21310532848625","4.43843934438835","0.0351383544753748","45.4799739800409","0.125832279539766","45.4799740314021","0.00672458127332287","326141892.967203","555768527.791965","0.0798762933568393"
"28692_136.01","-0.306842287994134","48.6185013255424","3.28168971884969","0.350199236324427","21.6611367715095","3.25315755922428e-06","48.2355997617774","0.734980976663487","49.0014028893075","0.500000192859105","-114450630.921547","120335323.158808","0.299554005004489"
"28692_136.04","0.0309607029424809","49.6728019676905","3.28168961181169","0.350199251317372","1.66645889665291","0.1967335081374","45.8785610471284","0.265030927749981","53.4670428882527","0.499975659817443","69.8871000205127","131.175767525769","0.11023511957036"
"28719_98.03","-0.116509190236845","36.5004041601485","2.23916299813847","0.524275731146695","2.31096047888634","0.1284646478501","35.1758632011724","0.955764013716829","37.8249451191245","0.64712162458516","-21368062.1486678","71561595.2340001","0.237664224385709"
"28719_98.04","0.116570006663393","36.5006596886625","2.23916299236868","0.524275732271001","11.2721185347107","0.000786798858772642","35.1767560454722","0.0442282625825416","37.8245633318529","0.352883175599317","-70755788.9421143","1519554433.84852","0.371978985019827"
"28829_79.02","0.176816626158373","36.998866010653","8.91892021335832","0.0303885375180162","36.125784347078","1.8498294007685e-09","34.7601365439736","0.199990799913093","39.2375954773324","0.991679982272276","36.4316412862185","5.32709269807316","0.0306961406167882"
"28829_79.04","-0.176756444498589","36.9991915336196","8.91891992832018","0.030388541446729","18.4485055387291","1.74557668842779e-05","34.7595269382914","0.800014422221836","39.2388561289478","0.00826412074267512","352.04822040419","1436.20097691776","0.711506435546433"
"28907_42.04","0.0262231983015841","40.2432896376719","5.39916478037319","0.144795625303332","15.5780594379244","7.91679361165087e-05","35.1600002317731","0.737572418177239","45.3265790435706","1.00417263040769","34.4053016600001","7.05043813366131","0.0384048980730824"
"28907_42.03","-0.269520092139967","36.7625533669882","7.38564853016295","0.0605705849160809","7.52852426896476","0.00607296334533569","36.1116928399049","0.400012072121027","37.4134138940715","0.0491720936615192","95972717.7877494","188355069.95336","0.124164760809313"
"28913_49.02","5553.96967849962","48.4999951699825","1.40762711481626","0.703747870985765","1.34760210695192","0.245697757510147","48.4999849029127","0.693991674821297","48.5000054370524","0.808037663618949","-459558.515412344","1869572.0738789","0.119783558011365"
"28913_49.01","-2984.13810497542","48.5000008592627","1.61714540837734","0.655508492251522","1.5699667512321","0.210211842302229","48.499974289306","0.29892856469399","48.5000274292194","0.140351724101851","224458355.027798","894284751.152894","0.119869266408592"
"28939_17.02","-0.0551306337616143","37.1385023396624","3.58228657824732","0.310245596934399","3.53690604841794","0.0600173152120556","34.4000012115118","0.98458982955848","39.877003467813","0.682639224054805","-7591498.70742295","22753183.5845564","0.171756730961376"
"28939_17.04","0.135127541524996","37.5365295882768","3.87637429808217","0.275126627721622","12.0982693095585","0.000504686458778103","36.6209964957865","0.0698990249995232","38.4520626807671","0.317326496945507","139040001.238004","1348535392.33588","0.259697059014701"
"28946_27.01","0.027350801996321","38.6098428389172","6.13158781998883","0.105380777376798","5.09148256913907","0.0240436283031659","34.4000002800732","0.788997172548205","42.8196853977613","1.01928231307346","31.6772220232297","10.5944637941802","0.0666272514345213"
"28946_27.02","-0.300453392124534","36.964047191429","8.19400794854687","0.0421677771835229","8.1593480340391","0.00428397687217474","36.6210015564142","0.215373773638169","37.3070928264438","0.00923532425073555","109617237.342781","188470248.329648","0.110812873493233"
"28953_154.01","0.00581086482720445","46.6864151863779","1.8715046674569","0.599499673567996","0.50391971455516","0.477782878257503","36.6209951126711","0.267531396920597","56.7518352600847","0.384508987875278","77.1152435427517","163.419045975725","0.0700162883196711"
"28953_154.03","-0.00581665996531266","46.6859590806265","1.87150748081775","0.5994990712321","25.177299858426","5.22941150493672e-07","36.6209999918345","0.732480743645562","56.7509181694184","0.615391854476991","-104834505.495584","104163398.915678","0.291667339749352"
"29038_117.02","0.00964990992515076","48.7048012661557","0.847468321836471","0.838082734282307","0.319374124499287","0.571984016157608","41.5699256235193","0.49562563815405","55.8396769087922","0.633327452711238","36.7141289084467","228.630799149912","0.135135328029711"
"29038_117.03","-0.00966898735422291","48.7033936261719","0.847468205045681","0.838082762359584","23.1724631741554","1.48102979735665e-06","41.5835257030795","0.504387248479693","55.8232615492643","0.366703422655458","-1036255672.85895","1525672208.38234","0.481017964822488"
"29054_8.04","0.00643511049070084","42.0795231425808","1.55469811193768","0.669704768073476","0.350713239035674","0.553709660202839","37.1539798581718","0.911282811201765","47.0050664269897","0.974675641725567","-13.7369730752042","82.7268734078717","0.0605997017177198"
"29054_8.02","-0.00441286960651932","47.0204473219125","1.73137341013479","0.629981441281041","3.41466737373747","0.0646194350683266","37.1499999797968","0.087119784795602","56.8908946640282","5.7906380582282e-06","495079997.035079","621993843.687045","0.0700170073149588"
"29065_59.01","0.00755540667455443","42.1385666372978","0.984289615519778","0.805053331209447","0.576381709736019","0.447734080327778","36.945012968636","0.842954212478422","47.3321203059596","0.921433032584151","-34.8837117466132","159.957346599146","0.0964630819292766"
"29065_59.03","-0.0389568894323818","42.5017812306328","1.73490346156703","0.629202039365664","11.0996050755083","0.000863461048689174","41.2946894784397","0.159219376759189","43.708872982826","0.0651702969093336","313639822.720325","261676289.871209","0.157236754957733"
"29071_110.03","0.0382461651043622","40.9509186340269","5.18556463729195","0.158702678231859","12.4822285545397","0.000410841778388793","35.1600000523757","0.545090810377535","46.741837215678","0.988051666737033","-115664406.85496","115819474.56712","0.316251255811608"
"29071_110.02","-0.919182754917272","37.1784792047374","7.51401306646024","0.057199487453626","7.52283775284425","0.00609216341314711","36.9450000025396","0.51777663246651","37.4119584069353","0.0885565198822859","710312977.774877","2898496605.94096","0.21097937943315"
"29087_90.03","0.174347165012583","40.1978269061217","4.08308439509243","0.252631150666925","1.60238658632582","0.205565324329578","40.0239584762147","0.885837076106712","40.3716953360287","0.946464011785662","-17.8234932574245","99.9091150614432","0.0368645044279601"
"29087_90.01","-0.184783448966377","39.2133482729974","4.08308442710344","0.252631147316707","4.02459681139452","0.0448413368304625","39.0492934536751","0.11416533838886","39.3774030923198","0.0535361077209953","229165649.852182","389234228.871367","0.0421737797491384"
"29147_40.04","0.0840873392642531","36.4948360150493","8.51923471986755","0.0364153451225326","12.4413677410421","0.000419928151046634","34.8305546429396","0.699426320987268","38.159117387159","0.979316305722796","32.8957106041532","8.21123539804874","0.042506707152793"
"29147_40.02","-0.544141436296443","36.9485977573254","9.15917776115106","0.0272477101691605","9.11081046494653","0.00254103262929151","36.7279482863696","0.260954007518037","37.1692472282812","0.0208249674301984","5078405.19799459","9163441.36422029","0.109965018856181"
"29194_8.03","-0.0119881583801868","37.8692080882807","0.948966510631926","0.813597817220486","0.900052681271703","0.342767585757198","35.5044569711758","0.996224079155624","40.2339592053856","0.93952605731247","-8352.59823154367","11488.9962812696","0.0552142288734438"
"29194_8.01","0.0105468945893218","37.8227339826328","1.30867420778918","0.727074337580277","0.95548850941724","0.328326168107473","35.1601061843298","0.0190168181007418","40.4853617809358","0.0751817275393402","162.874041400367","163.800751635305","0.0539911623161197"
"29203_151.03","-1.12355403688934","36.7976553589972","3.51221743010003","0.31918101468778","3.45278892927916","0.063145137303512","36.5855414449163","0.985515485034986","37.0097692730782","0.508872596142834","-107.107603575485","925.856923250575","0.332694548617941"
"29203_151.02","0.123767591713456","36.5388919106981","2.54711615982786","0.466836281442401","2.4967630299708","0.114080560531899","34.5104990934537","6.00928408272551e-05","38.5672847279425","0.50215868091925","42608826.4625371","255385443.552088","0.332841722968785"
"29232_105.03","0.0036345701472301","41.4500017089695","0.242328746226757","0.970482949088589","18.4401367299893","1.75325930713566e-05","34.4000007775862","0.681077417400609","48.5000026403527","0.732324863246909","-79647414.7784414","79222149.0663764","0.301469813606439"
"29232_105.02","-0.0557730112057353","47.137844424723","1.41591924257884","0.701807451720254","1.35587401187868","0.244253833245084","46.1463019047001","0.323114706921669","48.1293869447459","0.212512082761268","136811223.733235","640433045.051374","0.109321670202209"
"29282_75.04","0.0179914520671818","40.7097330151214","4.23726124759693","0.236957704565152","15.9372319223","6.54779593149968e-05","34.4000012014809","0.782724816781786","47.0194648287619","1.00976729174556","33.3685867628599","6.8396060219283","0.0370853425085367"
"29282_75.02","-0.0326259441383071","37.3247479791919","5.62020673223416","0.131623112625957","21.6471394509474","3.27698345026217e-06","34.4000002778272","0.236238465867333","40.2494956805565","0.0453931556206031","44620929172.0988","324934930597.262","0.277089547908576"
"29307_68.01","0.466558525635972","38.7752798574381","7.40336433250487","0.0600941212066566","17.3495379079891","3.10973873006715e-05","38.189601437195","0.0178557523969207","39.3609582776812","0.564362272887771","-165006704.005803","977875499.075874","0.481699401115396"
"29307_68.02","-0.0518907434108132","41.344443627445","6.41180076314976","0.0932065209557487","8.06070250926113","0.00452356407792931","35.2553056798231","0.999994491316963","47.433581575067","0.368054701650773","-284431293.02878","631604501.272054","0.303790576390285"
"29338_85.01","0.0182775440405794","39.1604922292389","3.5092320111438","0.319566732387244","1.66615074176454","0.196774905093562","36.6209860514928","0.8813282451719","41.6999984069849","0.974160117182053","23.488488656279","24.4249173609173","0.055446357800091"
"29338_85.02","-0.0775143127026805","37.3008692725015","4.56513472170572","0.206553482809548","12.7988868984444","0.000346825644608195","36.6210001247283","0.137704624518738","37.9807384202746","0.0323054450839558","67.2485821970378","3.4074319015095","0.10200362535354"
"29360_159.03","-0.0124846166268807","40.9806973952815","1.14337952689696","0.766613739192616","1.173887178819","0.27860396715644","34.4000000167242","0.837777117687569","47.5613947738389","0.673462149869954","-1151588800.9404","4073807334.21947","0.126495798503391"
"29360_159.01","0.00845716312923395","43.4920701156422","1.34041325626469","0.71955964565806","1.26057633795234","0.261542025874608","34.4000052788254","0.169825288867964","52.584134952459","0.323611439881027","4982.41828787178","16459.3119597184","0.125764044975868"
"29380_85.03","0.393788012497786","36.9642187210704","7.80373218948293","0.0502469933380845","3.67520659019212","0.0552274091436443","36.5848940083712","1.197146317429e-05","37.3435434337696","0.29875902087341","66.6188997494361","67.3268725857064","0.112693643222944"
"29380_85.04","-0.027488048131844","39.7614993151608","5.96563360165421","0.113294248735731","5.91228162513715","0.0150356854966532","34.4000031463072","0.959949737361358","45.1229954840144","0.66519560786507","-582264.128413797","1586516.57058932","0.138151924108104"
"29402_48.02","-0.0338746624510587","37.7508906000603","5.48194091805224","0.139722749203575","6.63105628513646","0.0100215819332267","34.4000091461186","0.904849844752925","41.101772054002","0.677829888421349","-153250575.562331","411043206.157972","0.116542402477023"
"29402_48.04","618113.216211681","38.3300037506973","5.47590552190952","0.140086857431107","26.3915015848701","2.78764300531975e-07","38.3300036234434","0.155041722795665","38.3300038779512","0.312356364021978","-235953286.986051","14519882047.6053","0.313137769312093"
"29453_65.04","0.00672750879248097","41.5512445514428","1.01918834062429","0.796609081323212","0.0512188074330453","0.820955868781407","34.4000004439182","0.701176871451108","48.7024886589675","0.797396986672207","-1.80185085965954","163.465797033717","0.0952367674738661"
"29453_65.02","-0.0264613853409813","46.9711454572374","0.811554464949616","0.846701408514352","0.776327755629541","0.37826660088226","45.4801192170042","0.278305369913086","48.4621716974706","0.199396130120435","3249.29837375616","12180.1127010996","0.100274425176806"
"29488_5.03","0.211587779432111","37.8106008243504","6.20901979447528","0.10187215324994","1.37749302666931","0.240528638041855","37.1603926354265","0.690002634212842","38.4608090132743","0.965154847938809","29.300161260806","25.5979878337019","0.12803177865249"
"29488_5.01","-0.381384517352066","39.8616374060317","4.47080159144334","0.214909552198196","4.42764616948795","0.0353612422058149","39.5550183340204","0.268744210887513","40.1682564780429","0.0348646773076194","237735590.048123","628386140.301333","0.16265753614584"
"29548_103.02","-0.0377691507953043","38.7550357742646","6.39176992568458","0.0940299589574801","33.5903509554883","6.80293599231163e-09","35.574003384476","0.503554667903039","41.9360681640531","0.263264883873698","-395865575.621653","1063461981.75171","0.443312239073486"
"29548_103.04","0.0377620491750999","38.7549729083492","6.39176997740192","0.0940299568224614","0.0850304716180581","0.770592591316723","35.5729331234397","0.496431914600073","41.9370126932587","0.736752600269827","32.0440105409718","74.5901734202094","0.0830130243317211"
"29561_3.02","0.0073738384947733","40.0438442874533","2.06272000704064","0.559491497995164","2.2444401749929","0.134095431349597","34.4000004490257","0.706854487787337","45.6876881258809","0.790088073695909","5.37942614407631","131.977202145046","0.0526465892954911"
"29561_3.04","-0.042426794782619","36.0777785235466","4.82610171660604","0.184982777499758","43.5526086089047","4.12713196951131e-11","34.4002449310008","0.359533542377839","37.7553121160924","0.217188795434061","-327483140.845418","1520341796.13561","0.45272586229773"
"29562_104.01","-0.00718668199948708","49.4000029533489","2.56604388344029","0.463473613731007","3.09562909922947","0.0785028035942744","40.5000062408614","0.958262396713992","58.2999996658365","0.830339504375735","33.4582015486303","4.73255731994334","0.0874328157324982"
"29562_104.04","59819.5492235334","48.500000916028","3.08842125790774","0.378192254701595","0.669648348871693","0.413174235475013","48.5000000009683","0.0802695059315314","48.5000018310878","0.189746429523191","70.1984682314901","38.298536321897","0.0688955252561327"
"29587_112.04","-0.0231962875618314","40.8101945425789","7.29089035580405","0.0631819488972116","8.49394709724556","0.00356329924133714","36.5436978587088","1.00000665914069","45.076691226449","0.802072891219391","-493167901.500253","941479389.279513","0.0999463364342313"
"29587_112.03","0.0172769395302257","43.5871727872291","8.32377785120363","0.039773327192939","4.86378686099733","0.027426074593467","36.3521425662711","1.89214375512015e-06","50.8222030081872","0.25000025139745","67.1929870061688","39.2148105242664","0.0486713482789416"
"29615_171.02","0.13630592391992","36.6651965324747","6.85189593815111","0.0767712016717458","19.8941120064094","8.18520303336179e-06","35.7206218384213","0.722946707037531","37.6097712265282","0.980448959806185","33.8317907930364","4.62162994948362","0.0286677086104461"
"29615_171.04","-81266.7610648576","35.1600010137327","5.3163883490355","0.150042503853094","5.34265027322953","0.0208098122469654","35.1600001301636","0.194711378147939","35.1600018973017","0.0511017842323583","402963508.159431","742333676.756915","0.126844066261921"
"29630_8.03","0.0332627039308675","42.0566715306011","4.65882901721481","0.198553141834142","2.94075466916123","0.0863703711932564","35.1600000132602","0.374848076470918","48.953343047942","0.833651962050431","38.8029739136643","32.641554332793","0.146667588128404"
"29630_8.04","-0.0319718534410659","42.7669434500908","4.68293496131512","0.196541892541684","4.64229390371881","0.0311932809309139","35.1600001169007","0.619618231099564","50.3738867832808","0.133202076333071","1554.26658053739","22165.6318023967","0.224422832040225"
"29651_88.01","0.00444456582280425","46.7603409182874","1.18946707513021","0.755531634940416","0.281411332891388","0.595777667831643","35.234750189628","0.0625998692346755","58.2859316469467","0.165052362515133","93.9223243977981","89.4296411369988","0.076139296278435"
"29651_88.04","-0.00372806995045787","47.4602451595122","1.11077715997454","0.774473092033251","1.050792703987","0.30532459065018","36.6209756676203","0.933470911175674","58.299514651404","0.852651801420401","-174362412.517009","304990963.464474","0.082345146201844"
"29663_134.01","0.0365852968486443","42.3271516934246","1.85213377327845","0.603656280586412","0.680126936982766","0.409543017260537","41.4186562132244","0.131923833965003","43.2356471736248","0.198398987622556","118.068353930534","178.422494855801","0.0612391557950133"
"29663_134.03","-0.0371035783662301","43.4155366203292","1.85213381517319","0.603656271576511","1.91875954999273","0.165993471297163","42.5194392515516","0.868082801866033","44.3116339891068","0.801585963973609","-11559399.6785682","26216962.4295553","0.0656112402723847"
"29690_133.02","0.0863377738753032","37.523709724971","7.55226728336982","0.0562305816718116","5.91022629576167","0.0150532380064997","35.9943202763029","0.668808330109527","39.053099173639","0.932896490882285","30.9853180494121","20.2051403197643","0.0601600726212837"
"29690_133.03","-0.0863055845275416","37.5239184957779","7.55226752561899","0.0562305755868616","7.49944937296054","0.00617178600998125","35.9938887198958","0.331186455335986","39.0539482716601","0.067086227031873","380108.9640624","1010431.18592526","0.11720152186253"
"29696_64.02","-0.000621432358484371","40.2983064636794","0.0165288804284316","0.999437617937087","0.263977327895589","0.607400750107122","36.6209872589831","0.939079111720694","43.9756256683757","0.934508701428145","-129.138096145548","251.760261746165","0.0466391042130693"
"29696_64.04","-97.9732763155421","38.3306439197271","0.0752439023106675","0.994632853267927","1.01893933067137","0.312770735061699","38.3306084755048","0.0644810032296957","38.3306793639494","0.0575358300596131","367548339.10908","493310407.926426","0.0493093896782623"
"29744_152.03","0.0873386208787891","37.3771199633856","6.895586688336","0.0753013004919711","8.30443389648547","0.00395484077109476","35.1600001783979","0.549482724831469","39.5942397483733","0.936763093519272","34.8094027890993","9.32867795250918","0.0634836138650343"
"29744_152.02","-0.262824856846128","38.4049399801903","5.68542373581678","0.12795939577646","5.62539754169825","0.0177020504202058","37.9047333472055","0.326024615567969","38.9051466131752","0.0630911421525327","6823200.60827542","19399217.7301932","0.147156368112164"
"29767_175.02","-0.00355165064209535","40.9617458999801","1.26375376540054","0.737757560756801","1.26217707632286","0.26123940171407","34.4000074977211","0.945394367431473","47.5234843022391","0.898784362612183","-546174687.033155","863511083.420688","0.0540351512787485"
"29767_175.04","0.272120899884545","45.6361212098952","2.81847564939483","0.420467520197056","12.6287448937027","0.000379860133320031","45.4975634824403","0.0548076198493178","45.7746789373501","0.130216526811265","147.479138138676","18.9211968575458","0.0882608370290852"
"29787_51.02","0.0259066944502599","47.1918190466575","2.09277088584669","0.553376646309169","1.31821452972715","0.250912738303541","45.9966620398111","0.938084650649957","48.3869760535039","1.00000978544287","-32.3501147336691","98.8696703307864","0.0483729620808653"
"29787_51.04","-0.0327073581017485","47.2260387062087","2.09277087598472","0.553376648308089","2.03325590307808","0.153890620069741","46.2796888828018","0.0619156060929699","48.1723885296156","1.04009655779469e-05","144615437.87194","193308149.213488","0.0503231043834396"
"29788_153.02","0.0257240469677108","41.2970137632185","6.69592463798909","0.0822478355168781","3.70338883643569","0.0543020734111594","35.1602770734975","0.0301133825942944","47.4337504529394","0.345836788264006","60.744282087539","43.746825457655","0.0832535542462516"
"29788_153.03","-0.21383107231085","38.1690748374412","8.04190889319784","0.0451534691608136","8.12013627685375","0.00437762680608444","37.5184913412377","0.973510502191459","38.8196583336447","0.695280568949582","-430802079.624718","945171176.689786","0.140571003752145"
"29861_122.01","-0.0297048748455317","38.5181198476767","3.39860023145756","0.334153402637705","3.54822747390784","0.0596090949055016","35.160027894109","0.9713056786349","41.8762118012443","0.771802276233871","-4913607.14344781","9460052.97545395","0.127491935376329"
"29861_122.03","1.61962841605506","45.9014171354361","5.4330574289963","0.142697802147655","1.39154353033612","0.238144607206521","45.8256636873113","0.0803108117653952","45.9771705835609","0.325695686159576","64.8344444705833","46.5448572161999","0.0900584820090037"
"29874_135.04","0.165576697556061","37.1023957054991","6.81703654262973","0.0779638173176219","11.5571053852268","0.0006749084153852","35.1600217844541","0.33949046968476","39.044769626544","0.982714188216039","-28239576.1359661","28419066.7991117","0.312443082212749"
"29874_135.03","-1.62712510279248","37.0903854079136","6.82353940158399","0.0777399920194467","6.76383227751204","0.00930237739265127","36.9450002306393","0.51794715825773","37.2357705851879","0.0448274152239048","236136.728195683","743833.671453352","0.239318506175987"
"29910_96.01","0.213706673587404","37.4498879703221","6.22878316817165","0.100994724538363","0.722493257974612","0.395327291173256","36.967044299384","0.801702206173973","37.9327316412602","1.0080760357318","28.604035101287","17.5385813478169","0.0869135146571207"
"29910_96.03","-0.0993337510828043","39.2343305011829","4.03249368944019","0.25797670821073","3.97914331843998","0.0460669870915853","38.4491748700932","0.155988500549021","40.0194861322726","3.59250916742344e-06","589747.076599642","1039634.22376813","0.114234848157127"
"30035_32.03","0.0244629617415376","38.7083024790613","8.08473677651239","0.0442925318960115","10.8598776464172","0.00098270187246885","35.1599904875603","0.826356142367992","42.2566144705623","0.999960583358249","29.5749925641027","14.4199077134365","0.0319570069623286"
"30035_32.01","-1.07553873666761","37.1207826708351","9.19906103505653","0.0267580593701873","9.23402862159936","0.00237558394077575","37.0489072880953","0.175374092831371","37.1926580535748","0.02076457613256","370934570.611003","589152716.567903","0.0757254356436545"
"30081_27.02","0.0979820279437919","36.8131712024995","8.80224579800982","0.0320390263598965","13.2747671567232","0.000269002295392728","34.8697388494375","0.619268040849989","38.7566035555615","1.00011092709916","33.7808705602792","7.61560615266195","0.0544080988665337"
"30081_27.01","-324267.339347893","36.9449998805292","8.70591740213351","0.0334675152328654","23.7704083904177","1.08538376442091e-06","36.9449995227723","0.279787269682479","36.945000238286","0.0477695528789783","8514605218.76542","66238740989.3788","0.294338401972488"
"30149_97.02","-0.0553791480998874","40.2429564553848","8.15917548733021","0.0428340623069419","16.4291604324733","5.05023181103237e-05","36.9450002005373","0.909786762048935","43.5409127102323","0.544510746320636","-273988622.771092","337452600.92702","0.254022648449334"
"30149_97.01","0.0553550468726251","40.244706958","8.15917186719498","0.0428341320845207","32.5620746323649","1.15445658588342e-08","36.945000603617","0.0901451871735206","43.5444133123829","0.455455986999053","-188297318.945234","617040549.054936","0.56905865134439"
